date,year,month,quarter,market,channel,category,product,units_sold,revenue_usd,cogs_usd,gross_profit,gross_margin,segment,is_repeat_client,nps_score
2024-03-21,2024,3,Q1,India,Boutique,Watches,Santos de Cartier,2,71259.43,20865.54,50393.89,70.7,Entry (<$1K),True,8
2024-08-27,2024,8,Q3,Hong Kong,E-Commerce,Fragrances,Carat,1,232.53,81.41,151.11,65.0,Entry (<$1K),False,7
2022-02-24,2022,2,Q1,China,Private Client,Fragrances,Baiser Volé,2,1211.25,279.52,833.9,68.8,Premium ($10K-$50K),False,7
2022-12-07,2022,12,Q4,Japan,Boutique,Fine Jewellery,Clash de Cartier,2,103719.9,23451.13,73702.46,71.1,Premium ($10K-$50K),True,7
2022-07-25,2022,7,Q3,Japan,Wholesale,Watches,Santos de Cartier,3,129746.7,48079.93,87436.36,67.4,Premium ($10K-$50K),False,10
2022-09-17,2022,9,Q3,Hong Kong,Wholesale,Watches,Tank Must,1,100868.73,35386.73,65482.0,64.9,Aspirational ($1K-$10K),True,8
2022-08-13,2022,8,Q3,South Korea,Boutique,Fine Jewellery,Trinity Ring,3,75272.95,23953.39,51319.56,68.2,Premium ($10K-$50K),True,7
2022-12-15,2022,12,Q4,Thailand,Wholesale,High Jewellery,Juste un Clou Necklace,1,973726.44,225625.29,684926.08,70.3,Entry (<$1K),True,8
2024-06-06,2024,6,Q2,Singapore,Boutique,Fragrances,Les Heures de Parfum,2,774.83,311.27,500.91,64.6,Premium ($10K-$50K),True,10
2022-12-18,2022,12,Q4,Hong Kong,Travel Retail,Accessories,Panthere Sunglasses,3,7010.2,1811.65,4691.28,66.9,Entry (<$1K),True,10
2022-12-11,2022,12,Q4,Hong Kong,Wholesale,Watches,Ballon Bleu,3,268931.75,67060.45,183094.38,68.1,Premium ($10K-$50K),False,8
2022-01-18,2022,1,Q1,Japan,Private Client,Watches,Ballon Bleu,3,287349.2,68234.47,195232.66,67.9,Aspirational ($1K-$10K),False,10
2024-04-22,2024,4,Q2,Australia,Private Client,Fine Jewellery,Clash de Cartier,1,26069.71,9366.63,16703.07,64.1,Premium ($10K-$50K),True,6
2023-08-12,2023,8,Q3,South Korea,Private Client,High Jewellery,Trinity Collection,1,618505.18,197576.47,420928.71,68.1,Entry (<$1K),False,9
2024-03-27,2024,3,Q1,China,Wholesale,Fine Jewellery,Cartier d'Amour,1,48219.59,14394.09,33825.51,70.1,Entry (<$1K),True,6
2022-02-08,2022,2,Q1,Australia,Private Client,High Jewellery,Trinity Collection,1,760533.06,170111.87,530882.04,69.8,Aspirational ($1K-$10K),True,10
2022-12-30,2022,12,Q4,South Korea,E-Commerce,Fine Jewellery,Trinity Ring,1,8420.71,2093.55,5740.97,68.2,VIP (>$50K),True,9
2022-02-13,2022,2,Q1,South Korea,Travel Retail,Accessories,C de Cartier Bag,1,1947.04,537.02,1222.07,62.8,Entry (<$1K),True,6
2024-08-28,2024,8,Q3,Thailand,E-Commerce,Accessories,Cartier Wallet,2,1921.57,540.02,1381.55,71.9,Aspirational ($1K-$10K),False,7
2023-02-14,2023,2,Q1,Singapore,Travel Retail,High Jewellery,LOVE Bracelet HJ,1,1174299.93,318138.7,744812.68,63.4,VIP (>$50K),False,7
2024-04-20,2024,4,Q2,Japan,Boutique,Fragrances,Les Heures de Parfum,2,432.54,134.07,298.47,69.0,Premium ($10K-$50K),True,9
2023-12-16,2023,12,Q4,Singapore,Wholesale,High Jewellery,Panthère Bracelet,1,621556.56,167941.3,406591.7,65.4,Entry (<$1K),True,9
2024-05-10,2024,5,Q2,China,Travel Retail,Watches,Ballon Bleu,1,56434.08,20422.31,36011.78,63.8,Entry (<$1K),True,9
2023-11-03,2023,11,Q4,Hong Kong,Boutique,Fragrances,Carat,2,279.39,95.54,183.85,65.8,Premium ($10K-$50K),False,7
2022-03-26,2022,3,Q1,South Korea,Wholesale,Fragrances,Baiser Volé,2,592.72,170.57,422.15,71.2,Entry (<$1K),False,8
2023-12-09,2023,12,Q4,Thailand,Wholesale,Watches,Rotonde,2,169713.79,44686.07,112515.62,66.3,VIP (>$50K),False,8
2024-01-28,2024,1,Q1,Australia,Travel Retail,Watches,Panthère Watch,3,174960.02,42348.24,117789.9,67.3,Premium ($10K-$50K),True,8
2022-05-10,2022,5,Q2,China,Boutique,Fragrances,Les Heures de Parfum,3,758.65,279.61,479.04,63.1,Entry (<$1K),True,8
2022-12-24,2022,12,Q4,Japan,Travel Retail,Fine Jewellery,Clash de Cartier,1,21568.39,6125.47,13727.79,63.6,VIP (>$50K),True,7
2024-09-03,2024,9,Q3,Japan,Wholesale,Accessories,C de Cartier Bag,3,4596.88,1475.86,3121.02,67.9,VIP (>$50K),False,9
2024-10-31,2024,10,Q4,Singapore,Wholesale,Watches,Panthère Watch,1,10732.49,3587.05,7145.44,66.6,Entry (<$1K),True,8
2024-05-01,2024,5,Q2,Singapore,Travel Retail,Accessories,Panthere Sunglasses,1,2859.27,916.15,1943.12,68.0,VIP (>$50K),False,8
2022-06-28,2022,6,Q2,Hong Kong,Private Client,Fragrances,La Panthère,2,900.25,381.02,564.95,62.8,Premium ($10K-$50K),True,6
2022-01-23,2022,1,Q1,Singapore,Wholesale,High Jewellery,LOVE Bracelet HJ,1,978312.53,230813.55,666714.25,68.1,Aspirational ($1K-$10K),True,8
2024-04-23,2024,4,Q2,Thailand,Boutique,Fine Jewellery,Cartier d'Amour,2,19329.96,7180.78,12149.17,62.9,Premium ($10K-$50K),False,9
2024-09-16,2024,9,Q3,India,E-Commerce,High Jewellery,LOVE Bracelet HJ,1,399368.12,147956.45,251411.68,63.0,Premium ($10K-$50K),False,7
2024-05-11,2024,5,Q2,Thailand,Travel Retail,Fragrances,Les Heures de Parfum,3,1132.58,368.33,764.25,67.5,Entry (<$1K),False,10
2023-11-06,2023,11,Q4,China,Travel Retail,Accessories,Panthere Sunglasses,3,6903.43,2494.35,4409.08,63.9,Entry (<$1K),True,6
2023-10-07,2023,10,Q4,Hong Kong,Boutique,Fine Jewellery,Clash de Cartier,2,16152.52,4617.49,11535.03,71.4,Entry (<$1K),True,6
2024-04-02,2024,4,Q2,India,Boutique,Accessories,Love Bracelet Classic,1,950.33,304.32,646.02,68.0,Premium ($10K-$50K),True,6
2024-08-29,2024,8,Q3,Australia,Private Client,Fragrances,Baiser Volé,3,1166.82,336.06,830.77,71.2,Premium ($10K-$50K),True,10
2022-11-12,2022,11,Q4,Thailand,Wholesale,Watches,Tank Must,1,38085.86,12697.42,25388.44,66.7,Aspirational ($1K-$10K),True,7
2024-04-09,2024,4,Q2,Singapore,E-Commerce,High Jewellery,Panthère Bracelet,1,751211.01,261944.52,489266.49,65.1,Premium ($10K-$50K),True,6
2023-05-02,2023,5,Q2,Hong Kong,Wholesale,Fragrances,La Panthère,3,568.1,193.75,374.35,65.9,Entry (<$1K),False,9
2023-01-03,2023,1,Q1,Japan,Private Client,Fine Jewellery,Trinity Ring,3,40300.77,9942.35,26878.59,66.7,Aspirational ($1K-$10K),False,10
2023-07-24,2023,7,Q3,Australia,Boutique,Watches,Santos de Cartier,2,73125.58,27185.06,49202.72,67.3,VIP (>$50K),False,9
2023-07-10,2023,7,Q3,Australia,Boutique,Fine Jewellery,Cartier d'Amour,2,10203.39,4269.75,6446.01,63.2,Premium ($10K-$50K),True,10
2022-07-10,2022,7,Q3,Hong Kong,Boutique,Watches,Panthère Watch,1,65142.75,27662.84,40799.46,62.6,Premium ($10K-$50K),False,8
2022-03-29,2022,3,Q1,India,Boutique,Watches,Santos de Cartier,3,122084.71,42004.73,80079.98,65.6,VIP (>$50K),True,9
2022-11-04,2022,11,Q4,South Korea,Private Client,Accessories,Panthere Sunglasses,2,5728.54,2086.59,3641.95,63.6,Aspirational ($1K-$10K),True,6
2022-02-09,2022,2,Q1,India,E-Commerce,Fragrances,Les Heures de Parfum,3,1523.3,368.63,1025.65,67.3,Aspirational ($1K-$10K),False,9
2022-01-05,2022,1,Q1,Thailand,Private Client,High Jewellery,LOVE Bracelet HJ,1,842220.43,204144.74,566625.03,67.3,Entry (<$1K),False,10
2022-03-09,2022,3,Q1,South Korea,Boutique,Watches,Rotonde,1,14176.14,5378.8,8797.33,62.1,Entry (<$1K),False,8
2023-07-29,2023,7,Q3,Singapore,E-Commerce,Fine Jewellery,Trinity Ring,2,55280.47,19687.44,37955.53,68.7,Entry (<$1K),True,6
2023-01-01,2023,1,Q1,China,Wholesale,Watches,Ballon Bleu,1,29737.51,7066.12,20198.25,67.9,VIP (>$50K),True,7
2023-04-02,2023,4,Q2,India,Wholesale,Watches,Santos de Cartier,3,55676.5,18102.37,37574.13,67.5,VIP (>$50K),False,9
2024-07-08,2024,7,Q3,China,E-Commerce,Fine Jewellery,Clash de Cartier,3,48848.3,17254.21,33664.59,68.9,Aspirational ($1K-$10K),False,9
2023-06-08,2023,6,Q2,Japan,Private Client,Accessories,Cartier Wallet,1,2522.72,1081.01,1571.43,62.3,Entry (<$1K),True,8
2024-11-10,2024,11,Q4,South Korea,Boutique,Fine Jewellery,Trinity Ring,2,94545.0,29086.25,65458.75,69.2,Entry (<$1K),False,7
2022-09-18,2022,9,Q3,Australia,Travel Retail,High Jewellery,LOVE Bracelet HJ,1,359044.95,128375.19,230669.76,64.2,Entry (<$1K),False,6
2022-09-22,2022,9,Q3,Hong Kong,Private Client,Fine Jewellery,Trinity Ring,3,173141.33,64150.24,108991.09,62.9,Premium ($10K-$50K),True,8
2023-01-16,2023,1,Q1,Thailand,E-Commerce,Watches,Panthère Watch,2,112854.75,26892.47,76549.91,67.8,VIP (>$50K),True,10
2024-04-15,2024,4,Q2,South Korea,E-Commerce,Fine Jewellery,Trinity Ring,3,95871.87,33145.82,62726.05,65.4,Premium ($10K-$50K),True,10
2023-05-23,2023,5,Q2,Australia,Wholesale,Fragrances,Carat,3,1237.99,404.08,833.91,67.4,Entry (<$1K),True,7
2024-02-02,2024,2,Q1,Thailand,Boutique,Fine Jewellery,Cartier d'Amour,1,15020.58,3697.58,10028.86,66.8,Aspirational ($1K-$10K),True,7
2022-07-15,2022,7,Q3,Hong Kong,E-Commerce,Fragrances,Baiser Volé,1,518.15,223.22,321.72,62.1,Entry (<$1K),False,6
2022-05-17,2022,5,Q2,Singapore,Wholesale,High Jewellery,LOVE Bracelet HJ,1,857073.12,292856.72,564216.4,65.8,VIP (>$50K),True,8
2023-04-10,2023,4,Q2,China,Wholesale,Fragrances,La Panthère,1,207.23,68.73,138.5,66.8,Entry (<$1K),False,10
2024-08-20,2024,8,Q3,South Korea,Boutique,Fragrances,Carat,2,851.45,263.7,587.74,69.0,Premium ($10K-$50K),False,6
2023-11-06,2023,11,Q4,South Korea,Boutique,Fragrances,Baiser Volé,1,246.75,83.16,163.59,66.3,Entry (<$1K),True,9
2022-07-29,2022,7,Q3,Singapore,Private Client,Fragrances,Carat,3,568.13,240.24,356.72,62.8,VIP (>$50K),True,8
2024-04-03,2024,4,Q2,South Korea,Boutique,High Jewellery,LOVE Bracelet HJ,1,605163.01,226043.07,379119.94,62.6,Entry (<$1K),True,9
2022-07-25,2022,7,Q3,Thailand,Private Client,Fine Jewellery,Trinity Ring,3,20401.74,7979.76,13379.55,65.6,Aspirational ($1K-$10K),True,6
2023-09-27,2023,9,Q3,Australia,Wholesale,Accessories,Cartier Wallet,1,657.26,247.42,409.85,62.4,Premium ($10K-$50K),True,10
2023-10-09,2023,10,Q4,Thailand,Boutique,High Jewellery,Trinity Collection,1,408480.72,140613.91,267866.8,65.6,VIP (>$50K),True,8
2022-05-08,2022,5,Q2,Australia,Travel Retail,High Jewellery,Panthère Bracelet,1,737801.81,231192.11,506609.7,68.7,VIP (>$50K),True,10
2024-09-18,2024,9,Q3,Australia,E-Commerce,Accessories,C de Cartier Bag,2,1961.67,716.36,1245.31,63.5,Aspirational ($1K-$10K),False,9
2023-08-10,2023,8,Q3,China,Wholesale,Accessories,Love Bracelet Classic,3,1575.61,506.71,1068.9,67.8,Premium ($10K-$50K),True,8
2022-05-15,2022,5,Q2,China,Travel Retail,Accessories,Cartier Wallet,1,720.46,258.39,462.07,64.1,VIP (>$50K),True,10
2024-01-02,2024,1,Q1,Japan,Travel Retail,Watches,Tank Must,1,110365.34,25081.42,76505.42,69.3,Entry (<$1K),False,8
2022-03-17,2022,3,Q1,Japan,Private Client,Fine Jewellery,Cartier d'Amour,1,17771.64,6271.47,11500.17,64.7,VIP (>$50K),False,9
2023-06-18,2023,6,Q2,Singapore,Private Client,Accessories,Cartier Wallet,2,2449.06,792.3,1751.84,71.5,Entry (<$1K),True,6
2022-04-14,2022,4,Q2,Singapore,Boutique,Fragrances,Baiser Volé,3,1674.79,521.11,1153.68,68.9,Aspirational ($1K-$10K),False,8
2022-02-07,2022,2,Q1,Australia,Private Client,Fragrances,Baiser Volé,1,261.43,67.41,170.43,65.2,Entry (<$1K),False,7
2022-03-23,2022,3,Q1,Australia,Private Client,Fine Jewellery,Trinity Ring,3,86802.66,30760.63,56042.03,64.6,Entry (<$1K),True,6
2022-11-07,2022,11,Q4,Thailand,Wholesale,Watches,Rotonde,2,100669.43,31031.2,69638.24,69.2,Entry (<$1K),True,7
2023-02-22,2023,2,Q1,Australia,Wholesale,Accessories,Panthere Sunglasses,3,4294.61,1204.23,2668.9,62.1,Aspirational ($1K-$10K),False,6
2024-10-27,2024,10,Q4,China,Travel Retail,Accessories,C de Cartier Bag,3,7449.86,2445.76,5004.09,67.2,VIP (>$50K),True,6
2022-08-29,2022,8,Q3,Japan,Private Client,Fine Jewellery,Clash de Cartier,1,4664.16,1684.11,2980.04,63.9,Entry (<$1K),False,8
2023-07-19,2023,7,Q3,Hong Kong,Private Client,High Jewellery,Juste un Clou Necklace,1,184621.97,62655.47,129485.16,70.1,VIP (>$50K),False,9
2022-03-08,2022,3,Q1,Singapore,Travel Retail,Watches,Tank Must,2,13131.9,4567.43,8564.47,65.2,Entry (<$1K),True,8
2024-01-15,2024,1,Q1,Singapore,Wholesale,Accessories,C de Cartier Bag,3,15302.26,4049.52,9835.41,64.3,Premium ($10K-$50K),False,6
2023-08-16,2023,8,Q3,Thailand,Boutique,Fragrances,Les Heures de Parfum,2,716.75,263.51,453.25,63.2,Entry (<$1K),True,9
2022-09-28,2022,9,Q3,Thailand,E-Commerce,Watches,Ballon Bleu,1,57241.56,18107.24,39134.33,68.4,VIP (>$50K),False,9
2022-05-31,2022,5,Q2,Singapore,Boutique,Watches,Ballon Bleu,2,104353.32,29280.89,75072.43,71.9,Entry (<$1K),True,6
2023-11-09,2023,11,Q4,China,Travel Retail,Watches,Santos de Cartier,1,39230.89,12439.98,26790.91,68.3,Premium ($10K-$50K),True,6
2024-05-28,2024,5,Q2,Singapore,Boutique,Fragrances,La Panthère,1,136.3,46.24,90.06,66.1,Premium ($10K-$50K),False,7
2022-03-01,2022,3,Q1,South Korea,Wholesale,Watches,Santos de Cartier,3,172712.36,51814.24,120898.11,70.0,Entry (<$1K),True,10
2024-08-15,2024,8,Q3,Hong Kong,E-Commerce,High Jewellery,Panthère Bracelet,1,895985.93,306721.16,589264.77,65.8,Entry (<$1K),False,9
2023-12-16,2023,12,Q4,India,Wholesale,Fine Jewellery,Cactus de Cartier,3,138482.54,40590.74,86526.39,62.5,VIP (>$50K),False,10
2023-07-31,2023,7,Q3,Singapore,Wholesale,Watches,Rotonde,3,37235.51,14221.68,24720.43,66.4,Entry (<$1K),False,8
2024-12-20,2024,12,Q4,Australia,Wholesale,Fine Jewellery,Cactus de Cartier,1,22853.36,6065.28,15089.81,66.0,Aspirational ($1K-$10K),False,9
2024-10-10,2024,10,Q4,China,Wholesale,Accessories,Love Bracelet Classic,2,993.02,288.23,704.79,71.0,Entry (<$1K),True,8
2024-05-16,2024,5,Q2,China,Travel Retail,High Jewellery,Juste un Clou Necklace,1,483069.33,171864.93,311204.4,64.4,Entry (<$1K),False,7
2023-12-25,2023,12,Q4,Japan,Wholesale,Fragrances,Les Heures de Parfum,1,174.01,47.32,113.44,65.2,VIP (>$50K),False,6
2024-05-16,2024,5,Q2,India,Boutique,Fine Jewellery,Trinity Ring,3,9468.47,2709.72,6758.75,71.4,Premium ($10K-$50K),False,8
2022-06-03,2022,6,Q2,Australia,E-Commerce,Fragrances,Les Heures de Parfum,1,202.19,80.64,131.23,64.9,Aspirational ($1K-$10K),True,8
2023-03-14,2023,3,Q1,Japan,Wholesale,Accessories,C de Cartier Bag,3,4351.03,1624.49,2726.54,62.7,VIP (>$50K),True,10
2024-12-24,2024,12,Q4,Thailand,Travel Retail,Fine Jewellery,Trinity Ring,2,61675.05,17756.51,38946.71,63.1,Premium ($10K-$50K),False,8
2024-10-10,2024,10,Q4,Singapore,Private Client,Accessories,Love Bracelet Classic,3,6469.54,2114.7,4354.84,67.3,Premium ($10K-$50K),True,9
2024-08-28,2024,8,Q3,Japan,Private Client,Fine Jewellery,Clash de Cartier,1,44830.83,15079.57,29751.25,66.4,Premium ($10K-$50K),False,8
2024-06-04,2024,6,Q2,India,E-Commerce,Watches,Tank Must,3,154983.02,59945.05,102231.38,66.0,Entry (<$1K),False,7
2023-03-07,2023,3,Q1,Thailand,Wholesale,Fine Jewellery,Cartier d'Amour,1,8726.04,2724.41,6001.63,68.8,Premium ($10K-$50K),True,9
2024-02-10,2024,2,Q1,South Korea,Wholesale,Watches,Panthère Watch,3,181061.63,39692.11,127477.28,70.4,Aspirational ($1K-$10K),True,6
2022-10-07,2022,10,Q4,Australia,E-Commerce,High Jewellery,Trinity Collection,1,270997.47,77647.79,193349.69,71.3,Premium ($10K-$50K),False,7
2024-11-23,2024,11,Q4,Singapore,Wholesale,Watches,Tank Must,1,96521.25,32862.11,63659.14,66.0,Premium ($10K-$50K),True,6
2024-09-16,2024,9,Q3,Hong Kong,Wholesale,High Jewellery,Juste un Clou Necklace,1,922809.84,270091.47,652718.38,70.7,Entry (<$1K),False,9
2023-10-25,2023,10,Q4,Thailand,Private Client,Fragrances,La Panthère,1,196.76,55.67,141.08,71.7,Entry (<$1K),True,7
2023-03-14,2023,3,Q1,South Korea,E-Commerce,Accessories,Panthere Sunglasses,2,7217.88,2357.98,4859.9,67.3,Premium ($10K-$50K),True,9
2024-11-02,2024,11,Q4,China,Travel Retail,Accessories,Cartier Wallet,2,5404.67,1515.17,3889.5,72.0,Aspirational ($1K-$10K),False,9
2022-03-12,2022,3,Q1,Hong Kong,Private Client,Fine Jewellery,Clash de Cartier,1,37276.63,12786.54,24490.1,65.7,VIP (>$50K),True,6
2024-08-26,2024,8,Q3,Singapore,Boutique,Watches,Panthère Watch,2,64570.14,21135.38,43434.77,67.3,Aspirational ($1K-$10K),True,9
2024-07-17,2024,7,Q3,Thailand,E-Commerce,Fine Jewellery,Cartier d'Amour,1,30304.12,9689.72,21777.17,71.9,VIP (>$50K),False,9
2023-01-26,2023,1,Q1,Hong Kong,Travel Retail,Fine Jewellery,Trinity Ring,2,103430.35,23499.88,71705.51,69.3,Entry (<$1K),True,7
2022-08-02,2022,8,Q3,Australia,Private Client,Fragrances,Carat,3,1238.14,381.08,857.07,69.2,VIP (>$50K),False,10
2024-05-25,2024,5,Q2,China,Private Client,Fragrances,Les Heures de Parfum,2,839.14,285.07,554.06,66.0,Premium ($10K-$50K),False,9
2024-06-12,2024,6,Q2,Singapore,E-Commerce,Watches,Tank Must,2,149228.41,62628.25,94115.55,63.1,VIP (>$50K),False,7
2024-12-28,2024,12,Q4,Japan,Boutique,Fine Jewellery,Cactus de Cartier,2,68669.29,15108.77,49330.07,71.8,VIP (>$50K),False,9
2024-06-13,2024,6,Q2,South Korea,E-Commerce,Watches,Rotonde,2,171091.51,72695.36,107119.59,62.6,Aspirational ($1K-$10K),False,7
2023-11-30,2023,11,Q4,Thailand,Travel Retail,Fragrances,Carat,3,396.27,131.81,264.46,66.7,Premium ($10K-$50K),False,10
2024-09-16,2024,9,Q3,China,Wholesale,Fragrances,Les Heures de Parfum,2,333.57,116.67,216.9,65.0,Premium ($10K-$50K),True,8
2024-01-28,2024,1,Q1,Thailand,Wholesale,Accessories,Cartier Wallet,2,4170.86,1024.27,2788.09,66.8,Entry (<$1K),True,10
2024-03-03,2024,3,Q1,Australia,Private Client,Watches,Santos de Cartier,2,156298.74,46173.23,110125.51,70.5,Entry (<$1K),True,6
2022-05-02,2022,5,Q2,South Korea,Travel Retail,High Jewellery,LOVE Bracelet HJ,1,363063.09,116858.92,246204.17,67.8,Aspirational ($1K-$10K),True,9
2024-11-03,2024,11,Q4,Thailand,Wholesale,Fine Jewellery,Trinity Ring,2,56147.5,17531.91,38615.59,68.8,Aspirational ($1K-$10K),True,8
2022-07-24,2022,7,Q3,South Korea,Wholesale,Accessories,Love Bracelet Classic,2,2111.51,797.52,1409.69,66.8,Aspirational ($1K-$10K),True,9
2024-12-23,2024,12,Q4,South Korea,Wholesale,High Jewellery,Juste un Clou Necklace,1,142650.06,34050.5,99065.41,69.4,VIP (>$50K),False,8
2023-09-12,2023,9,Q3,Singapore,Boutique,Fragrances,Carat,1,474.01,142.28,331.73,70.0,Entry (<$1K),True,9
2022-02-04,2022,2,Q1,Australia,Wholesale,Accessories,C de Cartier Bag,1,3466.22,823.73,2354.19,67.9,VIP (>$50K),True,8
2023-07-03,2023,7,Q3,South Korea,E-Commerce,Fragrances,Carat,3,373.71,133.04,256.63,68.7,VIP (>$50K),True,10
2023-04-03,2023,4,Q2,China,Private Client,Fine Jewellery,Cartier d'Amour,1,12575.54,4255.41,8320.12,66.2,Entry (<$1K),True,10
2024-09-01,2024,9,Q3,India,Private Client,Accessories,Panthere Sunglasses,1,2534.97,850.54,1684.43,66.4,VIP (>$50K),False,9
2023-07-08,2023,7,Q3,China,Wholesale,Fine Jewellery,Cartier d'Amour,2,42039.17,16967.54,27107.73,64.5,Entry (<$1K),False,10
2022-01-30,2022,1,Q1,Hong Kong,Travel Retail,Watches,Rotonde,2,72032.64,18058.73,47653.35,66.2,VIP (>$50K),False,9
2022-01-03,2022,1,Q1,South Korea,Private Client,Fine Jewellery,Cactus de Cartier,1,12590.48,3358.8,8056.11,64.0,VIP (>$50K),False,10
2022-10-14,2022,10,Q4,Hong Kong,Private Client,Fine Jewellery,Cartier d'Amour,1,28697.27,8152.52,20544.75,71.6,VIP (>$50K),True,9
2024-07-30,2024,7,Q3,India,Wholesale,Fragrances,Carat,1,227.07,89.18,148.59,65.4,VIP (>$50K),True,9
2023-07-02,2023,7,Q3,South Korea,E-Commerce,High Jewellery,Panthère Bracelet,1,679423.59,265700.01,445607.59,65.6,Entry (<$1K),True,8
2022-08-06,2022,8,Q3,Thailand,E-Commerce,Watches,Tank Must,1,18165.68,6424.89,11740.79,64.6,Aspirational ($1K-$10K),True,9
2023-07-28,2023,7,Q3,South Korea,Travel Retail,Accessories,Love Bracelet Classic,1,1258.1,521.72,798.98,63.5,Entry (<$1K),False,6
2024-02-26,2024,2,Q1,Thailand,E-Commerce,Fragrances,Baiser Volé,3,1374.02,293.78,977.42,71.1,VIP (>$50K),True,10
2022-07-04,2022,7,Q3,India,Private Client,Fragrances,Baiser Volé,2,320.58,132.0,204.42,63.8,Aspirational ($1K-$10K),True,9
2022-02-17,2022,2,Q1,Thailand,E-Commerce,Watches,Tank Must,3,141581.16,34333.51,95230.93,67.3,Entry (<$1K),True,10
2022-02-25,2022,2,Q1,South Korea,E-Commerce,Watches,Panthère Watch,1,91059.15,23664.79,59111.69,64.9,Entry (<$1K),False,8
2024-07-06,2024,7,Q3,China,Private Client,Fine Jewellery,Trinity Ring,3,137162.87,47687.32,95198.03,69.4,Entry (<$1K),False,8
2023-10-05,2023,10,Q4,Australia,Private Client,Fragrances,La Panthère,3,1526.51,509.97,1016.54,66.6,VIP (>$50K),True,7
2024-08-05,2024,8,Q3,Japan,Wholesale,Fragrances,La Panthère,3,781.28,264.15,517.13,66.2,Aspirational ($1K-$10K),True,10
2024-03-10,2024,3,Q1,South Korea,Travel Retail,Fragrances,Baiser Volé,2,684.66,219.84,464.81,67.9,VIP (>$50K),True,6
2024-09-07,2024,9,Q3,Thailand,Boutique,Watches,Tank Must,1,50200.57,14631.04,35569.53,70.9,VIP (>$50K),True,8
2022-06-30,2022,6,Q2,Japan,E-Commerce,Fragrances,Carat,1,431.51,162.34,288.65,66.9,Premium ($10K-$50K),True,6
2024-09-27,2024,9,Q3,China,Travel Retail,Accessories,C de Cartier Bag,3,9533.02,2795.04,6737.98,70.7,Entry (<$1K),True,10
2022-10-22,2022,10,Q4,Thailand,Private Client,Fragrances,Baiser Volé,3,607.53,210.37,397.15,65.4,Entry (<$1K),True,10
2024-07-19,2024,7,Q3,China,E-Commerce,Fine Jewellery,Cartier d'Amour,3,57128.38,22164.4,37623.7,65.9,Premium ($10K-$50K),True,7
2023-11-24,2023,11,Q4,Hong Kong,Travel Retail,High Jewellery,LOVE Bracelet HJ,1,517392.02,184499.0,332893.02,64.3,Premium ($10K-$50K),False,8
2023-11-28,2023,11,Q4,China,Wholesale,Accessories,C de Cartier Bag,3,5268.01,1727.09,3540.92,67.2,Premium ($10K-$50K),True,8
2023-06-24,2023,6,Q2,China,Wholesale,Fine Jewellery,Clash de Cartier,1,5258.78,1857.64,3624.05,68.9,Entry (<$1K),True,6
2022-11-09,2022,11,Q4,Australia,Wholesale,High Jewellery,Panthère Bracelet,1,402523.3,117288.48,285234.82,70.9,Entry (<$1K),True,10
2022-06-02,2022,6,Q2,China,Private Client,Accessories,Love Bracelet Classic,1,2345.02,808.0,1633.98,69.7,Aspirational ($1K-$10K),True,8
2024-01-02,2024,1,Q1,Thailand,Private Client,Fine Jewellery,Cactus de Cartier,2,47498.1,9938.5,34081.12,71.8,Premium ($10K-$50K),True,9
2024-05-25,2024,5,Q2,Singapore,Boutique,High Jewellery,LOVE Bracelet HJ,1,237307.27,74023.21,163284.06,68.8,Premium ($10K-$50K),True,10
2023-03-03,2023,3,Q1,Japan,Wholesale,Fragrances,Carat,1,285.39,97.07,188.32,66.0,Premium ($10K-$50K),True,7
2022-08-02,2022,8,Q3,Thailand,Private Client,Watches,Santos de Cartier,2,30787.33,10342.11,20445.22,66.4,Aspirational ($1K-$10K),True,7
2023-04-10,2023,4,Q2,South Korea,Wholesale,High Jewellery,LOVE Bracelet HJ,1,867419.44,248860.26,618559.18,71.3,Aspirational ($1K-$10K),True,8
2023-05-22,2023,5,Q2,Thailand,Travel Retail,High Jewellery,LOVE Bracelet HJ,1,681260.03,244893.17,436366.87,64.1,Entry (<$1K),True,9
2022-12-28,2022,12,Q4,Japan,Wholesale,Fragrances,Les Heures de Parfum,3,1358.29,348.81,911.81,67.1,VIP (>$50K),False,9
2022-01-07,2022,1,Q1,Hong Kong,Boutique,Watches,Tank Must,2,36610.02,9124.15,24292.42,66.4,VIP (>$50K),True,8
2022-07-22,2022,7,Q3,Australia,Wholesale,Fine Jewellery,Trinity Ring,3,51298.32,19766.17,33904.09,66.1,Premium ($10K-$50K),True,9
